business_id,categories,city,latitude,longitude,name,postal_code,review_count,stars,state,isBankrupt,county,isChain,density,cluster,neighborhood,ethnics,types,Dessert,time,tableService,alcohol,caters,hasTV,forGroups,noiceLevel,hasWiFi,attire,reservations,outdoorSeating,acceptCreditCard,priceRange,delivery,takeOut,goodForKids,driveThru,wheelchairAccessible,dogsAllowed,happyHour,smoking,garage,street,validated,lot,valet
5d8oCuD4TlaDjBGMnDD0HQ,"['Restaurants', 'Breakfast & Brunch', 'Salad', 'Fast Food', 'Sandwiches', 'Delis']",Phoenix,33.5087140813,-112.035941005,Potbelly Sandwich Shop,85016,135,4.0,AZ,0,Maricopa County,1,2493,407,27,[],['Fast Food' 'Meat' 'Salad'],False,['Lunch'],False,False,True,False,True,average,free,casual,False,True,True,1.0,True,True,True,,,,,,False,False,False,True,False
IghwtXL8ZgK2dEL62Pzhrw,"['Restaurants', 'Mexican']",Phoenix,33.4727632963,-112.039418004,Tacos Huicho,85006,70,4.5,AZ,0,Maricopa County,0,2493,175,6,['Mexican'],[],False,"['Lunch', 'Dinner']",False,False,True,False,False,average,no,casual,False,True,True,1.0,False,True,True,,,,,,False,False,False,True,False
TBai-x2Cl5ByfctML7q08g,"['Japanese', 'Fast Food', 'Restaurants']",Phoenix,33.446572,-111.977677,Samurai Sam's,85034,16,3.5,AZ,0,Maricopa County,1,2493,282,7,['EastAsia'],['Fast Food'],False,[],,,,False,True,,,casual,False,True,True,1.0,False,True,True,,,,,,False,False,False,False,False
of4V8nfW7GwJ03tLDdrOlA,"['Mexican', 'Restaurants']",Phoenix,33.43428,-111.999398,Barrio Cafe,85034,429,3.0,AZ,0,Maricopa County,0,2493,467,31,['Mexican'],[],False,"['Lunch', 'Breakfast']",True,True,False,True,True,average,free,casual,False,False,True,2.0,False,True,True,,,,,,True,False,False,False,False
WuqxWXHS9hQx-lOcNlVVTg,"['Restaurants', 'Breakfast & Brunch', 'American (Traditional)']",Phoenix,33.6411798,-111.994258,Village Inn,85032,50,3.0,AZ,0,Maricopa County,1,2493,369,9,['American'],[],True,"['Latenight', 'Lunch', 'Dinner', 'Breakfast', 'Brunch']",True,False,False,True,True,average,free,casual,False,False,True,2.0,False,True,True,,,,,,False,False,False,True,False
aIDCm_31--whoSJl4LhEZA,"['Restaurants', 'Sandwiches', 'Fast Food']",Phoenix,33.4663173936,-111.985075884,Subway,85008,7,3.0,AZ,0,Maricopa County,1,2493,574,7,[],['Fast Food'],False,[],,,,False,True,,,casual,False,False,True,1.0,False,True,True,,,,,,,,,,
Wzx5tF9-PaWfWSirdq8Ulg,"['Mexican', 'Restaurants']",Chandler,33.3065981449,-111.89875804299999,Cafe Rio Mexican Grill,85226,111,2.5,AZ,0,Maricopa County,1,524,33,26,['Mexican'],[],False,['Lunch'],False,False,True,False,True,average,no,casual,False,True,True,1.0,False,True,True,,,,,,False,False,False,True,False
BGGQOJQTQerEQu0kHbT_UQ,"['Restaurants', 'Steakhouses', 'American (New)', 'American (Traditional)']",Scottsdale,33.492381,-111.9259469,Bandera,85251,573,4.0,AZ,0,Maricopa County,0,844,489,49,['American'],['Meat'],False,['Dinner'],True,True,False,True,False,average,no,casual,True,False,True,2.0,False,True,False,,True,False,,,False,True,False,True,False
xVtdfNY51JlTpXLGzQs5ag,"['Restaurants', 'American (Traditional)', 'Cafes', 'Breakfast & Brunch']",Gilbert,33.2626725322,-111.71814396200001,The Egg & I,85297,197,3.5,AZ,0,Maricopa County,0,374,52,8,['American'],['Coffee & Tea'],False,"['Breakfast', 'Brunch']",True,False,False,True,True,average,free,casual,False,True,True,2.0,False,True,True,,True,,,,False,False,False,True,False
WyeENX8AdrERdFZtVy7uzQ,"['Mexican', 'Restaurants']",Glendale,33.538924,-112.1519648,Polibertos Taco Shop,85301,36,3.5,AZ,0,Maricopa County,0,477,122,11,['Mexican'],[],False,"['Latenight', 'Breakfast']",False,False,False,True,True,quiet,no,casual,False,False,True,1.0,False,True,True,,,,,,False,False,False,False,False
fLHb5Oio11tUZB83zGP9NQ,"['Pizza', 'Restaurants', 'Chicken Wings', 'Italian']",Fountain Hills,33.623121000000005,-111.717883,The Hills Pizza & Desserts,85268,57,4.5,AZ,0,Maricopa County,0,47,546,3,['European'],['Chicken' 'Pizza'],True,"['Lunch', 'Dinner']",True,True,True,True,True,average,,casual,True,False,True,2.0,True,True,True,,,,,,False,False,False,True,False
HVDh5T4Nb11pNsV48dfzxg,"['Fast Food', 'Food', 'Sandwiches', 'Restaurants']",Mesa,33.4363856014,-111.68494119,Subway,85205,5,2.0,AZ,0,Maricopa County,1,778,193,8,[],['Fast Food'],False,[],False,False,True,False,False,quiet,,casual,False,False,True,1.0,False,True,True,False,,,,,False,False,False,False,False
GHeMMidcUpmU6SZwF1wfDw,"['Chicken Wings', 'Buffets', 'Pizza', 'Restaurants']",Phoenix,33.7970052,-112.11562240000002,Peter Piper Pizza,85085,14,3.5,AZ,0,Maricopa County,1,2493,571,7,[],['Buffets' 'Chicken' 'Pizza'],False,['Lunch'],False,True,False,True,True,loud,no,casual,False,False,True,2.0,False,True,True,,True,,,,False,False,False,True,False
LGji5xMcbBROPiip4mu_LQ,"['Restaurants', 'Delis', 'Caterers', 'Wraps', 'Event Planning & Services', 'Sandwiches']",Phoenix,33.444938,-112.030569,Arizona Sandwich,85034,3,3.5,AZ,0,Maricopa County,0,2493,474,14,[],['Caterers' 'Fast Food' 'Meat' 'Wraps'],False,[],False,False,True,False,,,free,,False,False,True,,True,True,,,True,False,,,False,False,False,True,False
_imnJaX4EG_BaoXMCyxFig,"['Burgers', 'Fast Food', 'Restaurants']",Phoenix,33.3919383,-112.072761,McDonald's,85040,35,1.5,AZ,0,Maricopa County,1,2493,548,11,[],['Fast Food'],False,['Breakfast'],False,False,False,True,False,average,free,casual,False,False,True,1.0,False,True,True,True,True,,,,False,False,False,False,False
Y-omMxOCDSYd7jbo1PSCig,"['Restaurants', 'Pizza', 'Chicken Wings', 'Italian']",Laveen,33.3780384721,-112.174326415,Pizza Hut,85339,26,2.0,AZ,0,Maricopa County,1,43,25,28,['European'],['Chicken' 'Pizza'],False,[],True,False,True,True,False,very_loud,,casual,False,False,True,2.0,True,True,True,,,,,,False,False,False,False,False
p5B42Bpj6araSP8zjMZV-A,"['Asian Fusion', 'Restaurants', 'Chinese']",Fountain Hills,33.594561,-111.7126629,Hao,85268,53,3.5,AZ,0,Maricopa County,0,47,518,6,['Chinese' 'EastAsia'],[],False,"['Lunch', 'Dinner']",True,False,False,True,True,quiet,no,casual,False,False,True,2.0,False,True,True,,,,,,False,False,False,True,False
zQ44AyJLbS8-OBkJv447XA,"['Active Life', 'Country Clubs', 'Restaurants', 'Arts & Entertainment', 'Golf']",Goodyear,33.486771000000005,-112.388824,Pebblecreek Community Eagle's Nest Country Club,85395,3,4.5,AZ,0,Maricopa County,0,130,320,2,[],[],False,[],,,,,,,,,,,,,,,True,,,,,,,,,,
X1S8u_cFfBpdWfvQBo_BqA,"['Vegetarian', 'Mediterranean', 'Lebanese', 'Middle Eastern', 'Restaurants']",Avondale,33.4794135232,-112.33909106,Zeta's Grill,85392,224,4.5,AZ,0,Maricopa County,0,127,589,3,['MiddleEast'],['Vegetarian'],False,"['Lunch', 'Dinner']",True,True,True,True,True,quiet,free,casual,True,True,True,2.0,True,True,True,,True,,,,False,False,False,True,False
XF4w6wG1JOvfKZlQcxiWgQ,"['Pizza', 'Restaurants', 'Italian']",Phoenix,33.656219541300004,-111.92930001799999,1000 Degrees Neapolitan Pizzeria,85054,165,4.5,AZ,1,Maricopa County,0,2493,117,23,['European'],['Pizza'],False,"['Lunch', 'Dinner']",False,True,False,True,True,average,free,casual,False,False,True,1.0,False,True,True,,,,,,False,False,False,False,False
_OAtYMzu_oOf2-HGVhrHVQ,"['Restaurants', 'Italian', 'Chicken Wings', 'Pizza']",Glendale,33.7106901,-112.2022413,Brother's Pizza,85310,77,3.5,AZ,0,Maricopa County,1,477,95,13,['European'],['Chicken' 'Pizza'],False,"['Lunch', 'Dinner']",True,True,False,True,True,average,no,casual,False,False,True,2.0,True,True,True,,,,,,False,False,False,False,False
hq17ShjPKHnGn5DGnHrsXw,"['Burgers', 'American (Traditional)', 'Breakfast & Brunch', 'Restaurants', 'Salad', 'Sandwiches']",Tempe,33.3778881709,-111.9376153,U.S. Egg,85283,335,4.0,AZ,0,Maricopa County,0,611,120,11,['American'],['Fast Food' 'Salad'],False,"['Breakfast', 'Brunch']",True,True,False,False,True,average,free,casual,False,True,True,2.0,False,True,True,,True,,,,False,False,False,True,False
PlIeEj0LRr3p1rX5Svujgw,"['Sandwiches', 'Fast Food', 'American (Traditional)', 'Delis', 'Restaurants']",Mesa,33.393405840599996,-111.87721113200001,Firehouse Subs,85202,22,3.5,AZ,0,Maricopa County,1,778,205,25,['American'],['Fast Food' 'Meat'],False,['Lunch'],False,False,True,True,True,average,no,casual,False,True,True,1.0,False,True,True,False,,,,,False,False,False,False,False
ZRHSidI7IIeXhTHMc9L_gw,"['Bakeries', 'Sandwiches', 'Restaurants', 'Food', 'Cafes']",Gilbert,33.3791835,-111.7239389,Kneader's Bakery,85234,178,3.0,AZ,0,Maricopa County,0,374,237,13,[],['Bakeries & Desserts' 'Coffee & Tea' 'Fast Food'],False,"['Lunch', 'Breakfast', 'Brunch']",False,False,True,False,True,average,free,casual,False,True,True,1.0,False,True,True,,,,,,False,False,False,True,False
zhVrl8N_zMW8f9NuoluG6Q,"['Ice Cream & Frozen Yogurt', 'Burgers', 'Restaurants', 'Food', 'Fast Food']",Gilbert,33.3784442,-111.7872087,Freddys Frozen Custard & Steakburgers,85234,108,4.0,AZ,0,Maricopa County,0,374,2,26,[],['Bakeries & Desserts' 'Fast Food'],True,"['Lunch', 'Dinner']",False,False,False,False,True,average,no,casual,False,True,True,1.0,False,True,True,True,True,,,,False,False,False,True,False
-GUi0xyzwT9KJPS0v96dRA,"['Pizza', 'Restaurants']",Scottsdale,33.4652017,-111.92835320000002,Piza Pizza,85257,28,2.5,AZ,0,Maricopa County,0,844,416,9,[],['Pizza'],False,['Lunch'],False,False,True,False,True,average,no,casual,False,False,True,1.0,True,True,True,,,,,,False,False,False,False,False
cZJMzGjHqMgWi73rBDB5RA,"['Fast Food', 'Burgers', 'Restaurants']",Peoria,33.5956271,-112.2184355,Jack In the Box,85381,9,2.0,AZ,0,Maricopa County,1,246,174,16,[],['Fast Food'],False,[],False,False,False,False,True,average,no,casual,False,False,True,1.0,False,True,True,,,,,,False,False,False,False,False
XXrtiJJfzEFPudXGMejXdA,"['Pizza', 'Restaurants']",Gilbert,33.333655,-111.806298,Papa John's Pizza,85233,8,2.5,AZ,0,Maricopa County,1,374,101,15,[],['Pizza'],False,"['Lunch', 'Dinner']",False,False,True,False,False,average,,casual,False,False,True,2.0,True,True,True,,True,,,,False,False,False,True,False
uanXiHUBGq-6e6n5XwhzhA,"['Mexican', 'Restaurants']",Scottsdale,33.476995,-111.925977,Super Burrito,85257,79,3.5,AZ,0,Maricopa County,0,844,180,13,['Mexican'],[],False,"['Latenight', 'Lunch', 'Breakfast']",False,False,False,True,True,average,free,casual,False,True,True,1.0,False,True,True,,True,,,,False,False,False,True,False
IJx1rrQPU5vNxCgV3f4MYA,"['Restaurants', 'Tapas/Small Plates', 'Vegetarian', 'Diners', 'Seafood', 'American (New)']",Scottsdale,33.475411,-111.925542,Atlas Bistro  BYOB,85257,130,4.5,AZ,0,Maricopa County,0,844,180,13,['American'],['Seafood' 'Vegetarian'],False,['Dinner'],True,True,True,False,True,quiet,free,dressy,True,False,True,3.0,False,False,False,,True,,,,False,False,False,True,False
DF6kMTHYuKKME_00AinR-w,"['Salad', 'Breakfast & Brunch', 'Restaurants', 'Sandwiches']",Tempe,33.4174665,-111.92588899999998,Even Stevens Sandwiches,85281,102,4.5,AZ,0,Maricopa County,1,611,540,27,[],['Fast Food' 'Salad'],False,"['Lunch', 'Breakfast', 'Brunch']",False,False,True,True,True,average,free,casual,False,True,True,1.0,False,True,True,,,,,,False,False,False,True,False
hl_Iatne0Aehb9whpdH3cw,"['Salad', 'Restaurants', 'Desserts', 'Food', 'Pizza']",Tempe,33.4152726,-111.9249979,Sal's Pizza,85281,48,3.0,AZ,0,Maricopa County,0,611,540,27,[],['Bakeries & Desserts' 'Pizza' 'Salad'],False,"['Lunch', 'Dinner']",False,False,False,True,True,average,free,casual,False,False,True,1.0,True,True,True,,True,True,,,False,True,False,False,False
3SLDrXzPmKF0iCY8WriLsA,"['Vegetarian', 'Breakfast & Brunch', 'Fast Food', 'Event Planning & Services', 'Caterers', 'American (Traditional)', 'Mexican', 'Restaurants']",Phoenix,33.5817948,-112.1271077,Chronic Tacos,85029,190,3.0,AZ,0,Maricopa County,1,2493,757,21,['American' 'Mexican'],['Caterers' 'Fast Food' 'Vegetarian'],False,"['Lunch', 'Dinner']",False,True,True,True,True,average,no,casual,False,True,True,1.0,False,True,True,False,True,False,,,False,False,False,False,False
cKgUCzMGuRgkbKXUsgeXUw,"['Mexican', 'Restaurants']",Scottsdale,33.498914,-111.928574,Barrio Queen,85251,749,3.5,AZ,0,Maricopa County,1,844,588,44,['Mexican'],[],False,"['Lunch', 'Dinner']",True,True,True,True,True,average,free,casual,False,True,True,2.0,False,True,True,,True,True,,,True,True,False,False,False
0_Yc6blfiI9A6Q8bKjYLSQ,"['Fast Food', 'Mexican', 'Restaurants', 'Tex-Mex']",Phoenix,33.611059999999995,-112.111991,Taco Bell,85023,11,3.0,AZ,0,Maricopa County,1,2493,759,4,['Mexican'],['Fast Food'],False,[],False,False,,False,True,,,casual,False,False,True,1.0,False,True,True,True,,,,,False,False,False,False,False
BCRGQtUtp_ICaRdQNcPEPw,"['Restaurants', 'Food', 'Sandwiches', 'Coffee & Tea']",Gilbert,33.305602039,-111.78810663,Starbucks,85295,6,3.5,AZ,0,Maricopa County,1,374,360,9,[],['Coffee & Tea' 'Fast Food'],False,[],,,,,,,free,,,False,True,2.0,,True,,,,,,,False,False,False,False,False
P0k48-YlKuxskB7ys2Ir0A,"['Restaurants', 'Chinese']",Phoenix,33.4659907,-112.1696037,Rice To You,85035,36,3.5,AZ,0,Maricopa County,0,2493,70,19,['Chinese'],[],False,[],True,,False,False,True,quiet,no,casual,False,False,True,1.0,True,True,True,,True,,,,False,False,False,False,False
7VmvrOkMuarMX_pbrN9bLA,"['Vegan', 'Japanese', 'Fast Food', 'Restaurants', 'Asian Fusion']",Avondale,33.4641425,-112.2730569,WaBa Grill,85392,64,3.5,AZ,0,Maricopa County,1,127,509,15,['EastAsia'],['Fast Food' 'Vegetarian'],False,[],False,False,True,False,True,quiet,no,casual,False,False,True,1.0,False,True,True,False,,False,,,False,False,False,False,False
HiKmHjKVMK6gPqHwQ9BDYQ,"['Japanese', 'Sushi Bars', 'Restaurants']",Fountain Hills,33.6095378,-111.72530890000002,Katana Sushi & Grill,85268,84,4.0,AZ,0,Maricopa County,0,47,552,8,['EastAsia'],['Asian Ethnics'],False,"['Lunch', 'Dinner']",True,True,True,True,True,quiet,no,casual,True,False,True,2.0,False,True,True,,,,,,False,False,False,True,False
ayaDm0WPZB0g0PYbGFkrzA,"['Restaurants', 'Nightlife', 'Bars', 'Mexican']",Phoenix,33.5182564014,-112.065160921,Casa Anejo,85014,176,3.5,AZ,1,Maricopa County,0,2493,44,17,['Mexican'],['Alcohol'],False,"['Lunch', 'Dinner', 'Brunch']",True,True,True,True,True,average,free,casual,True,True,True,2.0,False,True,True,,,,True,outdoor,False,False,False,True,False
4_Ye_9x3dyMK-cfCBZrBRg,"['Pizza', 'Sandwiches', 'Restaurants', 'Italian', 'Chicken Wings']",Phoenix,33.4955704,-112.0038554,Domino's Pizza,85018,32,2.0,AZ,0,Maricopa County,1,2493,283,17,['European'],['Chicken' 'Fast Food' 'Pizza'],False,[],False,False,True,False,True,quiet,no,casual,False,False,True,1.0,True,True,True,,,,,,False,False,False,False,False
_dfqxi1krqXmVHoGkfPnXg,"['Szechuan', 'Chinese', 'Restaurants', 'Asian Fusion', 'Japanese', 'Buffets']",Mesa,33.3939895,-111.856604,Hibachi Grill Super Buffet,85210,136,2.5,AZ,0,Maricopa County,0,778,431,27,['Chinese' 'EastAsia'],['Buffets'],False,"['Lunch', 'Dinner']",True,True,False,True,True,average,no,casual,False,False,True,1.0,False,True,True,,,,,,False,False,False,True,False
ydhgMcBh4A_eihzEAg9LLQ,"['Fast Food', 'Restaurants', 'Burgers']",Chandler,33.3204548,-111.9641591,In-N-Out Burger,85226,144,4.0,AZ,0,Maricopa County,1,524,270,27,[],['Fast Food'],False,"['Lunch', 'Dinner']",False,False,False,False,True,average,no,casual,False,True,True,1.0,False,True,True,True,True,,,,False,False,False,True,False
v-jYkzOY3W8jgLWm7JhJgA,"['Restaurants', 'Chinese', 'Asian Fusion', 'Fast Food']",Chandler,33.3073278,-111.87489709999998,Rice Garden,85224,15,3.0,AZ,1,Maricopa County,1,524,242,19,['Chinese' 'EastAsia'],['Fast Food'],False,['Lunch'],False,,,False,False,average,no,casual,False,False,True,1.0,False,True,True,False,,,,,False,False,False,False,False
eI8PuSkycWDpbe7fBgJ1bg,"['Wraps', 'Breakfast & Brunch', 'Restaurants', 'Salad']",Mesa,33.393441,-111.854766,Salad and Go,85210,57,4.0,AZ,0,Maricopa County,1,778,431,27,[],['Salad' 'Wraps'],False,['Lunch'],False,False,,False,False,average,,casual,False,True,True,1.0,False,True,True,,,,,,False,False,False,False,False
Xv4PTiQ_scrhC4oc5kf6aA,"['Restaurants', 'Polish']",Glendale,33.541487599999996,-112.18279540000002,A Touch of European Cafe,85301,121,4.5,AZ,0,Maricopa County,0,477,1,26,[],[],False,"['Lunch', 'Dinner']",True,False,True,False,True,average,no,casual,True,True,True,2.0,False,True,True,,True,,,,False,True,False,False,False
MVSACvnnpDiEDp4FTn1c5A,"['Restaurants', 'Mexican', 'Fast Food']",Scottsdale,33.4793340624,-111.925819851,Chipotle Mexican Grill,85257,62,2.5,AZ,0,Maricopa County,1,844,556,20,['Mexican'],['Fast Food'],False,"['Lunch', 'Dinner']",False,True,True,False,True,average,no,casual,False,True,True,1.0,False,True,True,False,,,,,False,False,False,False,False
EphJxfsA3cZh1SQLrBJkRA,"['Fast Food', 'Restaurants', 'Burgers', 'Hot Dogs', 'American (New)']",Scottsdale,33.4789478,-111.9260831,Smashburger,85257,71,3.5,AZ,0,Maricopa County,1,844,556,20,['American'],['Fast Food'],False,['Lunch'],True,False,True,False,True,average,no,casual,False,False,True,1.0,False,True,True,False,,,,,False,False,False,False,False
JllRgkIBXyRZQOLTjM5n8Q,"['Fast Food', 'Chicken Wings', 'Restaurants']",Glendale,33.5357162,-112.3416589,Popeyes Louisiana Kitchen,85307,25,2.5,AZ,0,Maricopa County,1,477,150,2,[],['Chicken' 'Fast Food'],False,[],False,False,False,True,False,average,no,casual,False,True,True,1.0,False,True,True,True,False,,,,False,False,False,False,False
4670Yw1xIefONEViw5NDFQ,"['Restaurants', 'Burgers']",Phoenix,33.6404257,-112.1087831,Burger Mania,85023,77,4.0,AZ,0,Maricopa County,0,2493,478,6,[],['Fast Food'],False,"['Lunch', 'Dinner']",False,True,False,True,True,average,free,casual,False,False,True,1.0,False,True,True,True,True,,,,False,False,False,True,False
hRuJImoZk7U4AnIeqZSQmQ,"['Nightlife', 'Desserts', 'Lounges', 'Sandwiches', 'Wine Bars', 'Restaurants', 'Food', 'Bars', 'Pubs', 'Beer Bar']",Gilbert,33.304851,-111.756208,The Whining Pig - Gilbert,85295,144,4.5,AZ,0,Maricopa County,0,374,241,20,[],['Alcohol' 'Bakeries & Desserts' 'Fast Food'],False,['Latenight'],False,True,False,True,True,average,free,casual,False,False,True,1.0,False,False,False,,True,False,True,outdoor,False,False,False,True,False
To-Q2f-3DdYtrfBMd4iIpw,"['Fast Food', 'Restaurants', 'Hot Dogs', 'Burgers', 'Food']",Chandler,33.2756187324,-111.842255294,Sonic Drive-In,85286,41,1.5,AZ,0,Maricopa County,1,524,10,7,[],['Fast Food'],True,[],True,False,False,False,False,average,no,casual,False,True,True,1.0,False,True,True,True,,,,,False,False,False,False,False
6rN_wreWNCl3wLNZYZCYOA,"['Restaurants', 'Steakhouses', 'Sports Bars', 'Fast Food', 'Chicken Wings', 'Burgers', 'American (Traditional)', 'Nightlife', 'Bars', 'Food']",Phoenix,33.3783845,-112.0331118,Applebee's Neighborhood Grill & Bar,85042,58,2.5,AZ,0,Maricopa County,1,2493,0,19,['American'],['Alcohol' 'Chicken' 'Fast Food' 'Meat'],True,"['Lunch', 'Dinner']",True,True,False,True,True,average,no,casual,False,False,True,2.0,False,True,True,False,,,True,no,False,False,False,True,False
BSQgdjMm5pYSWuGyr-8pIA,"['Sandwiches', 'Food', 'Delis', 'Restaurants', 'Food Delivery Services']",Glendale,33.6388104,-112.2252423,Jimmy John's,85308,67,3.0,AZ,0,Maricopa County,1,477,55,25,[],['Fast Food' 'Meat'],False,"['Lunch', 'Dinner']",False,False,True,False,True,average,no,casual,False,False,True,1.0,True,True,True,,True,,,,False,False,False,True,False
wP7rb72w0SMbwQ_tVV5TBw,"['American (New)', 'Restaurants', 'Event Planning & Services', 'Caterers', 'Filipino']",Mesa,33.363417063200004,-111.87918438700001,At My Place Cafe,85202,109,4.5,AZ,0,Maricopa County,0,778,229,16,['American' 'SouthEastAisa'],['Caterers'],True,"['Lunch', 'Dinner', 'Brunch']",False,False,True,False,True,average,free,casual,True,False,True,1.0,False,True,True,,True,False,,,False,False,False,True,False
JQYkVnUzS5vgFxZgCuW7ag,"['Buffets', 'Thai', 'Restaurants', 'Beer', 'Wine & Spirits', 'Food']",Phoenix,33.4951554,-112.0822129,Thai E-San,85013,438,4.5,AZ,0,Maricopa County,0,2493,214,15,['SouthEastAisa'],['Alcohol' 'Buffets'],False,"['Lunch', 'Dinner']",True,True,True,True,True,quiet,free,casual,True,False,True,2.0,False,True,True,,True,,,,False,False,False,True,False
JTNdV6u3DK-wcqX7ZXl5hw,"['Gluten-Free', 'Asian Fusion', 'Restaurants', 'Fast Food', 'Chinese']",Mesa,33.3814300813,-111.75678895200001,Pei Wei,85204,150,2.5,AZ,0,Maricopa County,1,778,92,35,['Chinese' 'EastAsia'],['Fast Food' 'Gluten-Free'],False,"['Lunch', 'Dinner']",False,True,True,False,True,average,no,casual,False,True,True,2.0,False,True,True,False,True,,,,False,False,False,False,False
HZsaNJD3_ICcfKkQfxjqSA,"['Restaurants', 'Fast Food', 'Sandwiches']",Phoenix,33.423454,-112.224087,Arby's,85043,5,3.5,AZ,0,Maricopa County,1,2493,85,11,[],['Fast Food'],False,[],,,,False,True,,no,casual,False,False,True,1.0,False,True,True,True,,,,,,,,,
CqsJjzullOVp29m0l__k5Q,"['Salad', 'Restaurants', 'Soup', 'Thai']",Phoenix,33.5019465832,-112.08213497,Thai Long-An,85013,126,4.5,AZ,0,Maricopa County,0,2493,214,15,['SouthEastAisa'],['Salad' 'Soup'],False,"['Lunch', 'Dinner']",True,True,False,True,True,quiet,free,casual,False,False,True,2.0,False,True,True,,,,,,False,False,False,False,False
DhbtTQMTkkmCSt0nBTGCMw,"['Restaurants', 'Pizza']",Phoenix,33.3927775,-112.09727759999998,Little Caesars Pizza,85041,6,2.5,AZ,0,Maricopa County,1,2493,204,4,[],['Pizza'],False,[],,,,,,loud,,,,,,,,,,,,,,,,,,,
JCBnKIPSXRrJWldHXoAE2w,"['Gastropubs', 'American (New)', 'Restaurants']",Scottsdale,33.6256407,-111.9325467,Brittlebush Bar & Grill,85254,25,4.0,AZ,0,Maricopa County,0,844,568,15,['American'],['Alcohol'],False,['Lunch'],True,True,True,True,True,average,free,casual,True,True,True,2.0,False,True,True,,True,True,,,False,False,False,True,True
OQggqcQglU-lHY3rY-8Lhw,"['American (New)', 'Restaurants', 'Bars', 'Nightlife', 'Pubs', 'Breweries', 'Gastropubs', 'Food']",Phoenix,33.4573172,-112.0647999,Mother Bunch Brewing,85006,514,4.0,AZ,0,Maricopa County,0,2493,83,10,['American'],['Alcohol'],False,"['Lunch', 'Dinner', 'Brunch']",True,True,True,True,True,average,free,casual,True,False,True,2.0,False,True,False,,True,False,True,no,False,True,False,True,False
5KFXU_1XOmuCs0IuA2lTeQ,"['Restaurants', 'Pizza']",Glendale,33.639765000000004,-112.2022065,Hungry Howie's Pizza,85308,24,3.0,AZ,0,Maricopa County,1,477,249,10,[],['Pizza'],False,"['Lunch', 'Dinner']",False,False,True,False,True,average,no,casual,False,False,True,1.0,True,True,True,,True,False,,,False,False,False,False,False
MJW4XuO_seWA19-fbmBRTA,"['Fast Food', 'Pizza', 'Restaurants', 'Salad']",Scottsdale,33.6331138,-111.925375,Blaze Fast-Fire'd Pizza,85254,3,5.0,AZ,0,Maricopa County,1,844,200,29,[],['Fast Food' 'Pizza' 'Salad'],False,[],,True,,,,,,,False,,True,1.0,,True,,,,,,,,,,,
kTOkG7nkc_mIEzGqyPoFlA,"['Restaurants', 'Mexican']",Phoenix,33.5675093,-112.1371124,Tortas Hipocampo,85051,3,3.5,AZ,0,Maricopa County,0,2493,508,5,['Mexican'],[],False,[],,,,True,False,,,casual,False,False,True,1.0,False,True,True,,,,,,,,,,
OX0T9dWI8b7meu-ljTo22A,"['Restaurants', 'Chicken Wings', 'Armenian', 'Pizza', 'Sandwiches', 'Burgers', 'Chinese', 'American (New)', 'American (Traditional)']",Phoenix,33.480799600000005,-112.0207968,Long Wong's,85016,106,3.5,AZ,0,Maricopa County,1,2493,326,6,['American' 'Chinese' 'MiddleEast'],['Chicken' 'Fast Food' 'Pizza'],False,"['Lunch', 'Dinner']",False,False,True,True,True,average,no,casual,False,True,True,1.0,False,True,True,False,,,,,False,False,False,True,False
p8URfi68QVheLkNlaIG-lA,"['Restaurants', 'Burgers', 'Italian', 'Bars', 'Event Planning & Services', 'Nightlife', 'Steakhouses', 'Sandwiches', 'Diners', 'Gastropubs', 'Caterers', 'American (New)', 'Seafood']",Mesa,33.422067,-111.8292629,The Oak Room,85201,72,3.5,AZ,1,Maricopa County,0,778,655,6,['American' 'European'],['Alcohol' 'Caterers' 'Fast Food' 'Meat' 'Seafood'],False,['Lunch'],True,True,True,True,True,average,free,casual,True,True,True,2.0,False,True,False,,True,False,True,outdoor,False,False,False,True,False
X1twjafYxMCpKt2MqvY5Tw,"['Sandwiches', 'Breakfast & Brunch', 'Restaurants', 'Caterers', 'Event Planning & Services', 'Cafes']",Tempe,33.401099800000004,-111.9580433,Morning Star Cafe,85282,273,4.5,AZ,0,Maricopa County,0,611,513,11,[],['Caterers' 'Coffee & Tea' 'Fast Food'],False,"['Lunch', 'Breakfast', 'Brunch']",True,False,True,False,True,quiet,no,casual,False,True,True,1.0,False,True,True,,True,,,,False,False,False,True,False
VaIznFqVDDNKpxvbffOexw,"['Sandwiches', 'Fast Food', 'Restaurants']",Chandler,33.2818900413,-111.973614134,Subway,85226,4,3.0,AZ,0,Maricopa County,1,524,313,11,[],['Fast Food'],False,[],False,False,,False,True,,,casual,False,True,True,1.0,False,True,True,,,,,,False,False,False,False,False
UYUoQEbKcoFXs-0VRxrO1g,"['Food Delivery Services', 'Event Planning & Services', 'Italian', 'Caterers', 'Restaurants', 'Food', 'Pizza', 'Chicken Wings']",Peoria,33.670448,-112.2383733,Sardella's Pizza & Wings,85382,73,4.0,AZ,0,Maricopa County,1,246,172,8,['European'],['Caterers' 'Chicken' 'Pizza'],False,"['Lunch', 'Dinner']",False,True,True,True,True,average,no,casual,False,True,True,2.0,True,True,True,,True,,,,False,False,False,True,False
